Frecuencia, Magnitud
3.127285333187111860e+02,7.340077396517719402e-05
3.127368638603552995e+02,5.058717123275508626e-04
3.127451944019993562e+02,8.814330670949987621e-04
3.127535249436434697e+02,6.915738822297141019e-04
3.127618554852875263e+02,5.413502569059659144e-04
3.127701860269315830e+02,7.195305029150665969e-04
3.127785165685756397e+02,1.804305459713708478e-04
3.127868471102197532e+02,6.205896497886338736e-04
3.127951776518638667e+02,1.919508926629009580e-04
3.128035081935079234e+02,3.956744203786837335e-04
3.128118387351519800e+02,6.093399146002575909e-04
3.128201692767960367e+02,8.874099160589094199e-04
3.128284998184401502e+02,5.817712634402868619e-04
3.128368303600842637e+02,8.902100888646134790e-04
3.128451609017283204e+02,9.729446347048206572e-05
3.128534914433723770e+02,2.713052263821037692e-04
3.128618219850164905e+02,2.186593602608910330e-04
3.128701525266605472e+02,4.541418351373031448e-04
3.128784830683046039e+02,1.352647934488284071e-04
3.128868136099487174e+02,2.217609854084844566e-04
3.128951441515927741e+02,6.353013969555743219e-04
3.129034746932368876e+02,2.438564699343629663e-04
3.129118052348809442e+02,4.091221751002870706e-04
3.129201357765250009e+02,4.212292965060932394e-04
3.129284663181690576e+02,5.992385163046798748e-04
3.129367968598131711e+02,4.139393542070245462e-04
3.129451274014572846e+02,6.570974116649076074e-04
3.129534579431013412e+02,3.458458660282264061e-04
3.129617884847453979e+02,2.685635856129755757e-04
3.129701190263894546e+02,4.258150160832414161e-04
3.129784495680335681e+02,3.512825872717099019e-04
3.129867801096776816e+02,3.902101263982948724e-04
3.129951106513217383e+02,8.861802042713087736e-05
3.130034411929657949e+02,8.078541693780321017e-04
3.130117717346098516e+02,3.395565740804221697e-04
3.130201022762539651e+02,4.714624725011696670e-04
3.130284328178980218e+02,2.536173928635874542e-04
3.130367633595421353e+02,4.812490708514589226e-04
3.130450939011861919e+02,8.759986958273920273e-04
3.130534244428303055e+02,4.828233339936520798e-04
3.130617549844743621e+02,3.979830423156597934e-04
3.130700855261184188e+02,8.446691520125161135e-04
3.130784160677624754e+02,5.773620473269650390e-04
3.130867466094065890e+02,2.390515125923200969e-04
3.130950771510507025e+02,4.867527447772638594e-04
3.131034076926947591e+02,5.277806602382935537e-04
3.131117382343388158e+02,4.038482443874605180e-04
3.131200687759828725e+02,6.205359248980795318e-04
3.131283993176269860e+02,1.595987465540663682e-04
3.131367298592710995e+02,5.321228638153503027e-04
3.131450604009151562e+02,2.719810641876359162e-04
3.131533909425592128e+02,3.854994076410001415e-04
3.131617214842032695e+02,7.086049275070747727e-04
3.131700520258473830e+02,5.221212347696506167e-04
3.131783825674914397e+02,3.571438560442160692e-04
3.131867131091355532e+02,1.862155413888565072e-04
3.131950436507796098e+02,1.786897528208723415e-04
3.132033741924236665e+02,4.325803439996391128e-04
3.132117047340677800e+02,4.232062405867673322e-04
3.132200352757118367e+02,1.820872468789922589e-04
3.132283658173559502e+02,1.104998889326467713e-04
3.132366963590000069e+02,2.172035816238273209e-04
3.132450269006441204e+02,3.056562367407576557e-04
3.132533574422881770e+02,4.806354101390048796e-04
3.132616879839322337e+02,6.570480972295419378e-04
3.132700185255762904e+02,4.289203715709486581e-04
3.132783490672204039e+02,6.439781974265797702e-04
3.132866796088645174e+02,5.481079878381024846e-04
3.132950101505085740e+02,5.538442821147078476e-04
3.133033406921526307e+02,6.712747656307893693e-04
3.133116712337966874e+02,6.261507890396246674e-04
3.133200017754407440e+02,8.415597143750932303e-04
3.133283323170848576e+02,7.808600740164086448e-04
3.133366628587289711e+02,5.016222024892736829e-04
3.133449934003730277e+02,1.375684631181988684e-03
3.133533239420170844e+02,8.746025135004190923e-04
3.133616544836611979e+02,1.459211261794673802e-03
3.133699850253052546e+02,2.168794063046668077e-03
3.133783155669493681e+02,2.042041147864501974e-03
3.133866461085934247e+02,2.910739557296959309e-03
3.133949766502374814e+02,4.273378472754049001e-03
3.134033071918815949e+02,6.920196462160854711e-03
3.134116377335256516e+02,1.011268853019287907e-02
3.134199682751697082e+02,9.919601866144756724e-04
3.134282988168138218e+02,1.470018102107389837e-03
3.134366293584579353e+02,9.956759647474270301e-04
3.134449599001019919e+02,5.303190959788004442e-04
3.134532904417460486e+02,7.383982690830133856e-04
3.134616209833901053e+02,5.792927658588773159e-04
3.134699515250341619e+02,4.742903555611822095e-04
3.134782820666782754e+02,4.061545828337831767e-04
3.134866126083223890e+02,2.418602398156129163e-04
3.134949431499664456e+02,5.939911159678283158e-04
3.135032736916105023e+02,5.928848340458251452e-04
3.135116042332545589e+02,5.552386540255640655e-04
3.135199347748986725e+02,2.291934896486819107e-04
3.135282653165427860e+02,2.529528923267110839e-04
3.135365958581868426e+02,6.939491656022353950e-04
3.135449263998308993e+02,1.077080484685642974e-03
3.135532569414750128e+02,1.107079391482402095e-04
3.135615874831190695e+02,3.513110145178872565e-04
3.135699180247631261e+02,5.377945343786507803e-04
3.135782485664072397e+02,6.219914862169368449e-04
3.135865791080512963e+02,2.201174027666396812e-04
3.135949096496954098e+02,4.572914128916906961e-04
3.136032401913394665e+02,8.791767630266410433e-05
3.136115707329835232e+02,5.317514191303569521e-04
3.136199012746275798e+02,7.157258859180364767e-04
3.136282318162716933e+02,5.197845314252505077e-04
3.136365623579158068e+02,3.979616596045140817e-04
3.136448928995598635e+02,5.547614440518169876e-04
3.136532234412039202e+02,4.197153050592326718e-06
3.136615539828479768e+02,5.076165501117039245e-04
3.136698845244920903e+02,6.803842898178688375e-04
3.136782150661362039e+02,5.658542297985690289e-04
3.136865456077802605e+02,4.458975686835623211e-04
3.136948761494243172e+02,6.954696619923449391e-04
3.137032066910683739e+02,4.284457187149284005e-04
3.137115372327124874e+02,6.494966713850473328e-04
3.137198677743565440e+02,7.747752130740874618e-04
3.137281983160006575e+02,6.957152141990670825e-04
3.137365288576447142e+02,1.236848041224537049e-03
3.137448593992888277e+02,1.179176970759640737e-03
3.137531899409328844e+02,9.167623598581159643e-04
3.137615204825769410e+02,8.688624197993195233e-04
3.137698510242210546e+02,1.548093978933064987e-03
3.137781815658651112e+02,2.390762861662492928e-03
3.137865121075092247e+02,3.116962765753984559e-03
3.137948426491532814e+02,4.342115779306433311e-03
3.138031731907973381e+02,5.860953793343125912e-03
3.138115037324413947e+02,9.077561123999515133e-03
3.138198342740855082e+02,9.190006995143357171e-03
3.138281648157296218e+02,2.434605295841654835e-03
3.138364953573736784e+02,1.458822410060973919e-03
3.138448258990177351e+02,1.687710501164910821e-03
3.138531564406617917e+02,1.227622520933952487e-03
3.138614869823059053e+02,8.257362525265245223e-04
3.138698175239499619e+02,1.093075929423368989e-03
3.138781480655940754e+02,1.286764738961826112e-03
3.138864786072381321e+02,8.036197472748133090e-04
3.138948091488821888e+02,9.554791452578348041e-04
3.139031396905263023e+02,7.554387253311215401e-04
3.139114702321703589e+02,8.252091512166761502e-04
3.139198007738144724e+02,5.678841579296570359e-04
3.139281313154585291e+02,8.457716351443319213e-04
3.139364618571026426e+02,6.264625695286784972e-04
3.139447923987466993e+02,6.494529266920712933e-04
3.139531229403907560e+02,7.378666384991614197e-04
3.139614534820348126e+02,9.422380299523164249e-04
3.139697840236789261e+02,6.467794577919150486e-04
3.139781145653230396e+02,3.061308714157539527e-04
3.139864451069670963e+02,7.865562364767220973e-04
3.139947756486111530e+02,4.894678006294042941e-04
3.140031061902552096e+02,7.495928989720604093e-04
3.140114367318992663e+02,1.282614509638178944e-03
3.140197672735433798e+02,7.495860613849324042e-04
3.140280978151874933e+02,6.533654452858932713e-04
3.140364283568315500e+02,3.365506057332902086e-04
3.140447588984756067e+02,6.228637506452523124e-04
3.140530894401197202e+02,1.684398673567873226e-04
3.140614199817637768e+02,4.191816356726460555e-04
3.140697505234078903e+02,6.726948985791047272e-04
3.140780810650519470e+02,5.821828182380879525e-04
3.140864116066960037e+02,3.684613273081613631e-04
3.140947421483401172e+02,6.018989576066898156e-04
3.141030726899841738e+02,7.399420173014793116e-04
3.141114032316282305e+02,3.990264839803133162e-04
3.141197337732723440e+02,1.351357010527675544e-04
3.141280643149164575e+02,6.039651089269219885e-04
3.141363948565605142e+02,1.461170502429265427e-04
3.141447253982045709e+02,6.307552699955881574e-04
3.141530559398486275e+02,3.075608018546823873e-04
3.141613864814926842e+02,9.593101294687790158e-04
3.141697170231367977e+02,7.675846471300470063e-04
3.141780475647809112e+02,2.686880690665753753e-04
3.141863781064249679e+02,1.323130051020083176e-03
3.141947086480690245e+02,5.056308561391361159e-04
3.142030391897130812e+02,5.810062030647588152e-04
3.142113697313571947e+02,5.185526961199251900e-04
3.142197002730013082e+02,9.076052990828427152e-04
3.142280308146453649e+02,2.266224839766385233e-04
3.142363613562894216e+02,2.597997273915281517e-04
3.142446918979335351e+02,3.486368121951722156e-04
3.142530224395775917e+02,5.924648704197282758e-04
3.142613529812216484e+02,4.671637589500421211e-04
3.142696835228657619e+02,8.390556517240516880e-04
3.142780140645098186e+02,1.037125919193498079e-03
3.142863446061539321e+02,2.647639498225679271e-04
3.142946751477979888e+02,2.364945533287410512e-04
3.143030056894420454e+02,4.464114988788875739e-05
3.143113362310861589e+02,5.586103104737885714e-04
3.143196667727302724e+02,7.887074466723600517e-05
3.143279973143743291e+02,1.923207477082227584e-04
3.143363278560183858e+02,6.954719870505884222e-04
3.143446583976624424e+02,4.138213483782037612e-04
3.143529889393064991e+02,1.358718759281069032e-04
3.143613194809506126e+02,4.687980684843635589e-04
3.143696500225947261e+02,5.329655341784198582e-04
3.143779805642387828e+02,9.743712459596656382e-04
3.143863111058828395e+02,1.245488363374243779e-04
3.143946416475268961e+02,8.281677404839863981e-04
3.144029721891710096e+02,5.647511360135046591e-04
3.144113027308150663e+02,2.562517011756456319e-04
3.144196332724591798e+02,3.835003249460588277e-04
3.144279638141032365e+02,5.824102968334881301e-04
3.144362943557473500e+02,3.661145236905789780e-04
3.144446248973914066e+02,5.315427584631111924e-04
3.144529554390354633e+02,4.942061736167409564e-04
3.144612859806795768e+02,4.511048998374956633e-04
3.144696165223236335e+02,5.914536058964896953e-04
3.144779470639677470e+02,2.651188639036979868e-04
3.144862776056118037e+02,4.710406871079905571e-04
3.144946081472558603e+02,6.299452792912223383e-04
3.145029386888999170e+02,5.173306525526308363e-04
3.145112692305440305e+02,4.974604129402691345e-04
3.145195997721881440e+02,7.052486784604725979e-04
3.145279303138322007e+02,4.479889911390152828e-04
3.145362608554762573e+02,3.656900785025461015e-04
3.145445913971203140e+02,6.212876699932460937e-04
3.145529219387644275e+02,4.824014090696199524e-04
3.145612524804084842e+02,4.647075904088397865e-04
3.145695830220525977e+02,6.420769277928466698e-04
3.145779135636966544e+02,6.654504466483618982e-04
3.145862441053407110e+02,3.938212904927651330e-04
3.145945746469848245e+02,9.300872771344469159e-04
3.146029051886288812e+02,5.185470655116137736e-04
3.146112357302729947e+02,4.670638402077850033e-04
3.146195662719170514e+02,9.562286058504772290e-05
3.146278968135611649e+02,1.446590940283841171e-04
3.146362273552052216e+02,1.288545505530755376e-04
3.146445578968492782e+02,3.068062347410519170e-04
3.146528884384933349e+02,5.825579944041959623e-04
3.146612189801374484e+02,3.322277535997965412e-04
3.146695495217815619e+02,2.136737755667047155e-04
3.146778800634256186e+02,8.823300767136527546e-04
3.146862106050696752e+02,6.505677589568507153e-04
3.146945411467137319e+02,2.182505943141124826e-04
3.147028716883578454e+02,2.232168643643042108e-04
3.147112022300019021e+02,6.694483493607572338e-04
3.147195327716460156e+02,4.937870745831083328e-04
3.147278633132900723e+02,3.974336702989370029e-04
3.147361938549341289e+02,7.071118446470072436e-04
3.147445243965782424e+02,8.881226587371189758e-04
3.147528549382222991e+02,4.369293226954700806e-04
3.147611854798664126e+02,6.649388543719690148e-04
3.147695160215104693e+02,4.282636156756926271e-04
3.147778465631545259e+02,3.336862953327664107e-04
3.147861771047986394e+02,3.185804156777383806e-04
3.147945076464426961e+02,3.078562593943807730e-04
3.148028381880867528e+02,2.138176797855105050e-04
3.148111687297308663e+02,4.051530215693047209e-04
3.148194992713749798e+02,2.151341220706609700e-04
3.148278298130190365e+02,2.557281263708669925e-04
3.148361603546630931e+02,4.227857115310897020e-04
3.148444908963071498e+02,5.470755830072446431e-04
3.148528214379512633e+02,6.207028937546597933e-04
3.148611519795953768e+02,2.992032821734435209e-04
3.148694825212394335e+02,7.277050251405954833e-04
3.148778130628834901e+02,5.358408756214843834e-04
3.148861436045275468e+02,5.419252890685873850e-04
3.148944741461716603e+02,2.983769744481110054e-04
3.149028046878157170e+02,3.251889953441170411e-04
3.149111352294598305e+02,5.304445517064517151e-04
3.149194657711038872e+02,3.539242113974858149e-04
3.149277963127479438e+02,8.081851682068042809e-04
3.149361268543920573e+02,5.091907624210945419e-04
3.149444573960361140e+02,2.496223151273162938e-04
3.149527879376801707e+02,2.325895694379358832e-04
3.149611184793242842e+02,3.140790724086890565e-04
3.149694490209683408e+02,6.294050364519574283e-04
3.149777795626124544e+02,7.423162892539225980e-04
3.149861101042565110e+02,3.263278144321897197e-04
3.149944406459005677e+02,7.312708721050174441e-04
3.150027711875446812e+02,4.234594729675617616e-04
3.150111017291887947e+02,9.434209801629106235e-04
3.150194322708328514e+02,4.157460701853929116e-04
3.150277628124769080e+02,3.257939047888096327e-04
3.150360933541209647e+02,1.827253984032343494e-04
3.150444238957650214e+02,1.542484313517974656e-04
3.150527544374091349e+02,3.679266959254216471e-04
3.150610849790532484e+02,6.683499865816660201e-04
3.150694155206973051e+02,5.574997946182669480e-04
3.150777460623413617e+02,2.051999773709794084e-04
3.150860766039854752e+02,2.542726586002006287e-04
3.150944071456295319e+02,2.994236053574170220e-04
3.151027376872735886e+02,7.601979334865133480e-04
3.151110682289177021e+02,2.260441750139350725e-04
3.151193987705617587e+02,8.339567788842697530e-04
3.151277293122058722e+02,7.211300693985758098e-04
3.151360598538499289e+02,3.290578378454415216e-04
3.151443903954939856e+02,3.665193629871048840e-04
3.151527209371380991e+02,9.896942258431731029e-04
3.151610514787821558e+02,3.070844073195880546e-04
3.151693820204262693e+02,6.086829947058684928e-04
3.151777125620703259e+02,5.196980649014943049e-04
3.151860431037143826e+02,3.692350716044012120e-04
3.151943736453584393e+02,1.931267778913085581e-04
3.152027041870025528e+02,6.323938663763517109e-04
3.152110347286466663e+02,7.433417298063973999e-04
3.152193652702907229e+02,3.841743880690271472e-04
3.152276958119347796e+02,1.950058719370482464e-04
3.152360263535788363e+02,1.737971455185195735e-04
3.152443568952229498e+02,1.366601576903640584e-04
3.152526874368670065e+02,9.966803303574224126e-04
3.152610179785111200e+02,2.468693339838471269e-04
3.152693485201551766e+02,3.041777502770192081e-04
3.152776790617992901e+02,4.796555559867593998e-04
3.152860096034433468e+02,2.312152703629870992e-04
3.152943401450874035e+02,3.633100960790740480e-04
3.153026706867315170e+02,3.171315460193096375e-04
3.153110012283755736e+02,4.075415008423922784e-04
3.153193317700196872e+02,6.194650426299599250e-04
3.153276623116637438e+02,6.590596817389406158e-04
3.153359928533078005e+02,3.076915141914043721e-04
3.153443233949518572e+02,5.637528272419085927e-04
3.153526539365959707e+02,3.701922637732687257e-04
3.153609844782400842e+02,4.237188302531808329e-04
3.153693150198841408e+02,1.263972524924344477e-04
3.153776455615281975e+02,1.060218852648442444e-03
3.153859761031722542e+02,4.673518749730898769e-04
3.153943066448163677e+02,7.910325057446579563e-04
3.154026371864604812e+02,4.719990908049548285e-04
3.154109677281045379e+02,9.933715578115086264e-04
3.154192982697485945e+02,1.683001016545040127e-04
3.154276288113926512e+02,5.850552834238497259e-04
3.154359593530367647e+02,4.979417431457214011e-04
3.154442898946808214e+02,1.248801968693602070e-04
3.154526204363249349e+02,3.346901328201017686e-04
3.154609509779689915e+02,6.851379413988434785e-04
3.154692815196131050e+02,5.584670142135922085e-04
3.154776120612571617e+02,3.685264841694822183e-04
3.154859426029012184e+02,5.269116715287711994e-04
3.154942731445452750e+02,2.483919835333101749e-04
3.155026036861893886e+02,3.270492452131475766e-04
3.155109342278335021e+02,2.112054154862767665e-04
3.155192647694775587e+02,2.620523686913331374e-04
3.155275953111216154e+02,1.914371723231852388e-04
3.155359258527656721e+02,6.527024439890988629e-06
3.155442563944097856e+02,2.246504042697312290e-04
3.155525869360538991e+02,2.834524258070242526e-04
3.155609174776979557e+02,7.582786070920794408e-04
3.155692480193420124e+02,2.467979283333128254e-04
3.155775785609860691e+02,7.064559120730509127e-04
3.155859091026301826e+02,1.227000786769351121e-04
3.155942396442742393e+02,3.634224396222200475e-04
3.156025701859183528e+02,7.533424661106906785e-04
3.156109007275624094e+02,7.814567960708029262e-05
3.156192312692064661e+02,4.109189657858982746e-04
3.156275618108505796e+02,3.603001785467251777e-04
3.156358923524946363e+02,3.105975079401963272e-04
3.156442228941386929e+02,6.098749236012434953e-04
3.156525534357828064e+02,6.575948992933778898e-04
3.156608839774269200e+02,3.848242605025733163e-04
3.156692145190709766e+02,6.071492172708776915e-04
3.156775450607150333e+02,1.534380317601629305e-04
3.156858756023590900e+02,8.387158239164291913e-04
3.156942061440032035e+02,4.164990593283987726e-04
3.157025366856473170e+02,4.407986495445059675e-04
3.157108672272913736e+02,2.783244963976459567e-04
3.157191977689354303e+02,2.415459965883042231e-04
3.157275283105794870e+02,7.669242025991320150e-04
3.157358588522235436e+02,4.002212488997850892e-04
3.157441893938676571e+02,7.561140545487729471e-04
3.157525199355117707e+02,3.651795032412344724e-04
3.157608504771558273e+02,7.145971198233483758e-04
3.157691810187998840e+02,4.450773174376022943e-04
3.157775115604439975e+02,9.310208507038818368e-05
3.157858421020880542e+02,3.586008061634698442e-04
3.157941726437321108e+02,7.013523683350885883e-04
3.158025031853762243e+02,4.678439953595702242e-04
3.158108337270202810e+02,4.006912363075989256e-04
3.158191642686643945e+02,5.668150795988080408e-05
3.158274948103084512e+02,2.033605339081852455e-04
3.158358253519525078e+02,5.815113619930124388e-04
3.158441558935966214e+02,1.941646369365133853e-04
3.158524864352407349e+02,8.619186088408583007e-04
3.158608169768847915e+02,7.880206818960785098e-04
3.158691475185288482e+02,8.026346326154494863e-04
3.158774780601729049e+02,9.596299854797074244e-04
3.158858086018169615e+02,9.067316349351683827e-04
3.158941391434610750e+02,4.182626839853698900e-04
3.159024696851051885e+02,8.145996499815062243e-05
3.159108002267492452e+02,9.314993551724687945e-05
3.159191307683933019e+02,2.674120823973960559e-04
3.159274613100373585e+02,6.864415172246065514e-04
3.159357918516814721e+02,8.928007962847269753e-04
3.159441223933255856e+02,2.387939476729569830e-04
3.159524529349696422e+02,9.389094828989321372e-04
3.159607834766136989e+02,2.818725995598626009e-04
3.159691140182578124e+02,5.914198872571301089e-04
3.159774445599018691e+02,3.756626069384053730e-04
3.159857751015459257e+02,7.149733738860766536e-04
3.159941056431900392e+02,6.646950584877720034e-04
3.160024361848340959e+02,6.041881140119632508e-04
3.160107667264782094e+02,4.589942329878734639e-04
3.160190972681222661e+02,3.694335103866949418e-04
3.160274278097663228e+02,6.234938945867307854e-04
3.160357583514103794e+02,1.536558482220090345e-04
3.160440888930544929e+02,2.807194887261141238e-04
3.160524194346986064e+02,8.744286038147100482e-04
3.160607499763426631e+02,4.521123789284498267e-04
3.160690805179867198e+02,2.131389370677005122e-04
3.160774110596307764e+02,7.065207630831430927e-04
3.160857416012748899e+02,8.723826798643154223e-05
3.160940721429190035e+02,2.773781959834188920e-04
3.161024026845630601e+02,2.535090346645803034e-04
3.161107332262071168e+02,2.870723915255908977e-04
3.161190637678511735e+02,4.809132054127142580e-04
3.161273943094952870e+02,2.612816777367761860e-04
3.161357248511393436e+02,3.573275793718994173e-04
3.161440553927834571e+02,8.221435237522009033e-04
3.161523859344275138e+02,6.614930224585505126e-04
3.161607164760716273e+02,5.750388412298328015e-04
3.161690470177156840e+02,6.982035182969144435e-05
3.161773775593597406e+02,3.444744519798140312e-04
3.161857081010037973e+02,4.655962161861540265e-04
3.161940386426479108e+02,4.432362366164135925e-04
3.162023691842920243e+02,6.811348856658444974e-04
3.162106997259360810e+02,5.702298038881101639e-04
3.162190302675801377e+02,3.563780521960036181e-04
3.162273608092241943e+02,7.064613375011458704e-04
3.162356913508683078e+02,3.508904156135007240e-04
3.162440218925124213e+02,2.909314948025340389e-04
3.162523524341564780e+02,6.742864207005030410e-04
3.162606829758005347e+02,1.471295566246747584e-04
3.162690135174445913e+02,5.427207214067807832e-04
3.162773440590887049e+02,7.729677394304952957e-04
3.162856746007327615e+02,4.470201270206066650e-04
3.162940051423768750e+02,6.976609870756781502e-04
3.163023356840209317e+02,4.458554534220429601e-04
3.163106662256649884e+02,5.591575371300645065e-04
3.163189967673091019e+02,2.609618550823592322e-04
3.163273273089531585e+02,2.086919908901438880e-04
3.163356578505972152e+02,2.709849636118849396e-04
3.163439883922413287e+02,7.605454703709459184e-04
3.163523189338854422e+02,3.379538212110736383e-04
3.163606494755294989e+02,3.637229112596851400e-04
3.163689800171735556e+02,6.704283930678651884e-04
3.163773105588176122e+02,4.317849398844793795e-04
3.163856411004617257e+02,4.503247637380477868e-04
3.163939716421058392e+02,9.763685973520323412e-05
3.164023021837498959e+02,2.218568651713132651e-04
3.164106327253939526e+02,5.630821108096112837e-04
3.164189632670380092e+02,5.232073396145756452e-04
3.164272938086821227e+02,3.245596787036693636e-04
3.164356243503261794e+02,4.804028923574532833e-04
3.164439548919702929e+02,5.560012651802516501e-04
3.164522854336143496e+02,9.363950148872046643e-04
3.164606159752584063e+02,3.766976209739993824e-04
3.164689465169025198e+02,1.005520539221027945e-04
3.164772770585465764e+02,3.197393540932901533e-04
3.164856076001906899e+02,2.340073343408080207e-04
3.164939381418347466e+02,3.009679811991775923e-04
3.165022686834788033e+02,7.196968532176471712e-04
3.165105992251229168e+02,9.268833708094383669e-05
3.165189297667669734e+02,7.643233708803161709e-04
3.165272603084110301e+02,1.012408705706913277e-03
3.165355908500551436e+02,4.714196009426462790e-04
3.165439213916992571e+02,5.378158987359043554e-04
3.165522519333433138e+02,4.421668765767030099e-04
3.165605824749873705e+02,2.866178803090869347e-04
3.165689130166314271e+02,2.932378361867564584e-04
3.165772435582754838e+02,3.571116440328970165e-04
3.165855740999195973e+02,3.232327470624855067e-04
3.165939046415637108e+02,4.134246524211952116e-04
3.166022351832077675e+02,9.107505014771630648e-04
3.166105657248518241e+02,1.015374788783108152e-03
3.166188962664959377e+02,5.202240367678255583e-04
3.166272268081399943e+02,3.294896897088307134e-04
3.166355573497841078e+02,8.397578550936285035e-04
3.166438878914281645e+02,4.764398732139027122e-04
3.166522184330722212e+02,3.614640913937261718e-04
3.166605489747163347e+02,5.224900738622864247e-04
3.166688795163603913e+02,6.865435593222140491e-04
3.166772100580044480e+02,2.735589233203159008e-04
3.166855405996485615e+02,7.513035135220658394e-04
3.166938711412926182e+02,4.630699782376603989e-04
3.167022016829367317e+02,4.144459815471417900e-04
3.167105322245807884e+02,2.147681948306194122e-04
3.167188627662248450e+02,1.612600384957643131e-04
3.167271933078689017e+02,4.315968290717037787e-04
3.167355238495130152e+02,9.499210870710460665e-04
3.167438543911571287e+02,2.068772726437563992e-04
3.167521849328011854e+02,7.324863473971128872e-04
3.167605154744452420e+02,6.272150971243734083e-04
3.167688460160892987e+02,2.305615177617168594e-04
3.167771765577334122e+02,3.709902206352792223e-04
3.167855070993775257e+02,4.140620245458970878e-04
3.167938376410215824e+02,2.953645521789393454e-04
3.168021681826656391e+02,1.380099590309826927e-04
3.168104987243097526e+02,3.576213886984705697e-04
3.168188292659538092e+02,5.160367813066823192e-04
3.168271598075978659e+02,5.365483523176275190e-04
3.168354903492419794e+02,2.472675648848223114e-04
3.168438208908860361e+02,3.576740577387679679e-04
3.168521514325301496e+02,9.773946858332438481e-04
3.168604819741742062e+02,5.963020295804404708e-04
3.168688125158182629e+02,3.010565192989642482e-04
3.168771430574623196e+02,1.001533876269928560e-03
3.168854735991064331e+02,7.724849918666582905e-04
3.168938041407505466e+02,5.416791118539887335e-04
3.169021346823946033e+02,1.608882373513693346e-04
3.169104652240386599e+02,5.231650297256945853e-04
3.169187957656827166e+02,1.959531191656392287e-04
3.169271263073268301e+02,9.915510925730421348e-04
3.169354568489709436e+02,4.529676681361857293e-04
3.169437873906150003e+02,5.022522577440596174e-04
3.169521179322590569e+02,2.472655573730089514e-04
3.169604484739031136e+02,1.208569667934415726e-03
3.169687790155472271e+02,8.855505079631446680e-04
3.169771095571912838e+02,6.214762562623191286e-04
3.169854400988353973e+02,6.227475125263779929e-04
3.169937706404794540e+02,5.873715690035569972e-04
3.170021011821235675e+02,9.190412257958299486e-04
3.170104317237676241e+02,5.144630080156524428e-05
3.170187622654116808e+02,8.425824750904885741e-04
3.170270928070557943e+02,4.503414575027820136e-04
3.170354233486998510e+02,3.068473036939505330e-04
3.170437538903439645e+02,6.051346380779131081e-04
3.170520844319880212e+02,7.937067248379657243e-04
3.170604149736320778e+02,3.421047695153383076e-04
3.170687455152761345e+02,7.524041293694649305e-04
3.170770760569202480e+02,1.019477601524284210e-04
3.170854065985643615e+02,3.157915025303082183e-04
3.170937371402084182e+02,6.580831683371352004e-04
3.171020676818524748e+02,3.702572185275971434e-04
3.171103982234965315e+02,1.866650247053733020e-04
3.171187287651406450e+02,7.300405310644331484e-04
3.171270593067847017e+02,1.138667891123193627e-04
3.171353898484288152e+02,2.507582503948621935e-04
3.171437203900728719e+02,4.065266701280117741e-04
3.171520509317169285e+02,3.734339348476293217e-04
3.171603814733610420e+02,2.694807985957134856e-04
3.171687120150050987e+02,2.428210154239853022e-04
3.171770425566492122e+02,4.234900417872870088e-04
3.171853730982932689e+02,8.115822926772073764e-04
3.171937036399373824e+02,7.020497513844611067e-04
3.172020341815814390e+02,1.223374043755374541e-04
3.172103647232254957e+02,3.316536955659843172e-04
3.172186952648695524e+02,3.436260611011734164e-04
3.172270258065136659e+02,9.900891661474130071e-05
3.172353563481577794e+02,6.632433916237791879e-04
3.172436868898018361e+02,4.825087842344189773e-04
3.172520174314458927e+02,5.488660428735284711e-04
3.172603479730899494e+02,4.182090095661197674e-04
3.172686785147340061e+02,5.020322093834450649e-04
3.172770090563781196e+02,6.743924529286786157e-04
3.172853395980222331e+02,2.156307710627715954e-04
3.172936701396662897e+02,2.553504960094798537e-04
3.173020006813103464e+02,8.137144616163738105e-04
3.173103312229544599e+02,9.022992561384321486e-04
3.173186617645985166e+02,5.369894567574398994e-04
3.173269923062426301e+02,5.275492510455213804e-04
3.173353228478866868e+02,5.152369900362132465e-04
3.173436533895307434e+02,5.158345788319454363e-04
3.173519839311748569e+02,7.033003994446804762e-04
3.173603144728189136e+02,3.037907898036384686e-04
3.173686450144629703e+02,4.647516276645722905e-04
3.173769755561070838e+02,1.874976166081769905e-04
3.173853060977511973e+02,7.187064496824962633e-04
3.173936366393952540e+02,2.205643035107556968e-04
3.174019671810393106e+02,5.921255155647266394e-04
3.174102977226833673e+02,7.130804864845686087e-04
3.174186282643274239e+02,3.901670943989306414e-04
3.174269588059715375e+02,2.534236257562706555e-04
3.174352893476156510e+02,5.625990261172926802e-04
3.174436198892597076e+02,4.744248174384991970e-04
3.174519504309037643e+02,2.076018916097478045e-04
3.174602809725478210e+02,8.455921630934682461e-04
3.174686115141919345e+02,2.648957822453405688e-04
3.174769420558360480e+02,2.865428939467883746e-04
3.174852725974801047e+02,2.659733031723987757e-04
3.174936031391241613e+02,9.352773700935429263e-04
3.175019336807682748e+02,8.260179105814086315e-04
3.175102642224123315e+02,5.222497581857932485e-04
3.175185947640563882e+02,5.441670117580621035e-04
3.175269253057005017e+02,4.798253312849425881e-04
3.175352558473445583e+02,1.977902007199150425e-04
3.175435863889886718e+02,3.691476865069315510e-04
3.175519169306327285e+02,3.239461717198814563e-04
3.175602474722767852e+02,5.516036737415007515e-04
3.175685780139208987e+02,3.247009867217589651e-04
